index,Aq_sp_Aq107,Aq_sp_Aq135,Aq_sp_Aq349
AA10+CBM73+CBM73,0.0,1.3333333333333335,0.0
CE4,1.4084507042253522,2.666666666666667,1.9047619047619049
CBM9,1.4084507042253522,6.666666666666667,6.666666666666667
GT2_Glycos_transf_2,10.56338028169014,9.333333333333334,9.523809523809524
CBM5+GH18+GH19,0.0,1.3333333333333335,0.0
GH5_42,0.7042253521126761,1.3333333333333335,0.9523809523809524
GT28,0.7042253521126761,1.3333333333333335,0.9523809523809524
CBM5+CBM73+GH18,0.0,1.3333333333333335,0.9523809523809524
GT2,3.5211267605633805,5.333333333333334,4.761904761904762
GT5,1.4084507042253522,2.666666666666667,1.9047619047619049
GH20,0.0,2.666666666666667,2.857142857142857
CBM5+GH19,0.0,1.3333333333333335,0.9523809523809524
CBM5+GH18,0.0,2.666666666666667,0.9523809523809524
CBM73,0.0,1.3333333333333335,0.0
CBM6+CBM6,0.0,1.3333333333333335,0.0
CBM6+GH64,0.0,1.3333333333333335,0.0
CBM6+GH16,1.4084507042253522,1.3333333333333335,0.0
GT30,0.7042253521126761,1.3333333333333335,0.9523809523809524
GT51,3.5211267605633805,5.333333333333334,3.8095238095238098
CE14,0.7042253521126761,1.3333333333333335,0.9523809523809524
GT4,9.859154929577464,9.333333333333334,10.476190476190476
GH13_7,0.7042253521126761,2.666666666666667,1.9047619047619049
GH65,1.4084507042253522,1.3333333333333335,0.9523809523809524
GH13,2.112676056338028,1.3333333333333335,1.9047619047619049
GH99,0.0,1.3333333333333335,0.9523809523809524
GH18,0.7042253521126761,2.666666666666667,1.9047619047619049
GH109,0.0,2.666666666666667,1.9047619047619049
GH3,4.929577464788732,5.333333333333334,4.761904761904762
GH31,1.4084507042253522,2.666666666666667,1.9047619047619049
GH13_19,1.4084507042253522,1.3333333333333335,0.9523809523809524
CE11,0.7042253521126761,1.3333333333333335,0.9523809523809524
GT19,0.7042253521126761,1.3333333333333335,0.9523809523809524
CBM50+GH23,0.7042253521126761,1.3333333333333335,0.9523809523809524
GT9,1.4084507042253522,2.666666666666667,1.9047619047619049
CBM48+GH13_9,0.7042253521126761,1.3333333333333335,0.9523809523809524
GH25,0.0,1.3333333333333335,0.9523809523809524
CE1,0.0,1.3333333333333335,0.0
GH92,0.0,2.666666666666667,5.714285714285714
GH23,0.7042253521126761,1.3333333333333335,0.9523809523809524
GT0+GT4,0.7042253521126761,1.3333333333333335,0.0
GH11,1.4084507042253522,0.0,0.0
GH10,0.7042253521126761,0.0,0.0
CBM36+CBM6+GH8,0.7042253521126761,0.0,0.0
PL9,0.7042253521126761,0.0,0.0
GH113,1.4084507042253522,0.0,1.9047619047619049
GH13_31,0.7042253521126761,0.0,0.0
CBM50+GH73,0.7042253521126761,0.0,0.9523809523809524
GH16,2.8169014084507045,0.0,0.0
GH5_2,0.7042253521126761,0.0,0.0
GH13_20,0.7042253521126761,0.0,0.0
CBM13,0.7042253521126761,0.0,0.9523809523809524
GH74,0.7042253521126761,0.0,0.0
PL6_1,1.4084507042253522,0.0,0.0
CBM32+PL6,0.7042253521126761,0.0,0.0
GH81+CBM6,0.7042253521126761,0.0,0.0
CBM16+CBM32+PL7,0.7042253521126761,0.0,0.0
CBM13+PL7,0.7042253521126761,0.0,0.0
CBM6+CBM35,0.7042253521126761,0.0,0.0
AA10,1.4084507042253522,0.0,0.0
PL14_3,1.4084507042253522,0.0,0.0
GH5_2+PL31,0.7042253521126761,0.0,0.0
GH5_1,1.4084507042253522,0.0,0.0
CBM26+GH119,0.7042253521126761,0.0,0.0
PL6,0.7042253521126761,0.0,0.0
PL7_5,0.7042253521126761,0.0,0.0
GH1,0.7042253521126761,0.0,0.9523809523809524
PL9_2,0.7042253521126761,0.0,0.0
GH5_2+CBM60,0.7042253521126761,0.0,0.0
GH37,0.7042253521126761,0.0,0.9523809523809524
CBM21,0.7042253521126761,0.0,0.0
GH64,0.7042253521126761,0.0,0.0
GH2,1.4084507042253522,0.0,0.9523809523809524
GH88,0.7042253521126761,0.0,0.0
GH9,0.7042253521126761,0.0,0.9523809523809524
CBM26+GH13_19,0.7042253521126761,0.0,0.0
CBM50+GH19,0.7042253521126761,0.0,0.0
CBM26+GH13,0.7042253521126761,0.0,0.0
GH26,0.7042253521126761,0.0,0.0
GT20,0.7042253521126761,0.0,0.0
GH15,0.7042253521126761,0.0,0.0
CBM26+GH13_6,0.7042253521126761,0.0,0.0
PL17_2,0.7042253521126761,0.0,0.0
CBM6,2.112676056338028,0.0,0.0
PL29,0.7042253521126761,0.0,0.0
CBM3+GH48+GH9,0.7042253521126761,0.0,0.0
CBM3+GH9,0.7042253521126761,0.0,0.0
CBM63,0.7042253521126761,0.0,0.0
GH18+CBM12+CBM20+CBM5,0.7042253521126761,0.0,0.0
GH36,0.7042253521126761,0.0,0.0
PL0,0.7042253521126761,0.0,0.0
PL14,0.7042253521126761,0.0,0.0
GT0,0.7042253521126761,0.0,0.0
CBM3,0.7042253521126761,0.0,0.0
GH144,0.0,0.0,0.9523809523809524
GH97,0.0,0.0,0.9523809523809524
GH89,0.0,0.0,0.9523809523809524
GH63,0.0,0.0,0.9523809523809524
GH18+CBM5,0.0,0.0,0.9523809523809524
CBM32,0.0,0.0,0.9523809523809524
GT1,0.0,0.0,0.9523809523809524
CBM32+GH5_2,0.0,0.0,0.9523809523809524
GH130,0.0,0.0,0.9523809523809524
GH29,0.0,0.0,0.9523809523809524
GT60,0.0,0.0,0.9523809523809524
GH18+CBM12+CBM5,0.0,0.0,1.9047619047619049
GT0+GT2+GT4,0.0,0.0,0.9523809523809524
